"","Species_SubSpecies","Species_SubSpecies.ORIG","Squished","Brackets.detected","Number.detected","Unique","Matched","Fuzzy","Fuzzy.toomany","Fuzzy.two","Fuzzy.one","Fuzzy.dist","OriSeq","Subseq","taxonID","scientificNameID","localID","scientificName","taxonRank","parentNameUsageID","scientificNameAuthorship","family","subfamily","tribe","subtribe","genus","subgenus","specificEpithet","infraspecificEpithet","verbatimTaxonRank","nomenclaturalStatus","namePublishedIn","taxonomicStatus","acceptedNameUsageID","originalNameUsageID","nameAccordingToID","taxonRemarks","references","source","majorGroup","tplID","Hybrid","New.accepted","Old.status","Old.ID","Old.name"
"80","Festuca rubra subsp. rubra L.","Festuca rubra subsp. rubra L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,56,1,"wfo-0000871854","urn:lsid:ipni.org:names:30010036-2","416502","Festuca rubra","species","wfo-4000014703","L.","Poaceae","","",NA,"Festuca","","rubra","","species","Valid","Sp. Pl. : 74 (1753)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 74 1753  to Sp. Pl. : 74 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-416502 >The Plant Lis","http://www.theplantlist.org/tpl1.1/record/kew-416502","The Poaceae TEN","A","kew-416502","",TRUE,"Synonym","wfo-0001096006","Festuca rubra subsp. rubra"
"81","Galeopsis bifida Boenn.","Galeopsis bifida Boenn.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,7,57,1,"wfo-0000967949","urn:lsid:ipni.org:names:447034-1","85339","Galeopsis bifida","species","wfo-4000015223","Boenn.","Lamiaceae","","",NA,"Galeopsis","","bifida","","species","Valid","Prodr. Fl. Monast. Westphal. : 178 (1824)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Prodr. Fl. Monast. Westphal. 178. 1824 [14 Mar-20 May 1824]  to Prodr. Fl. Monast. Westphal. : 178 (1824), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=h","http://www.theplantlist.org/tpl1.1/record/kew-85339","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-85339","",FALSE,"","",""
"82","Galeopsis speciosa Mill.","Galeopsis speciosa Mill.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,6,58,1,"wfo-0000968053","urn:lsid:ipni.org:names:447129-1","85436","Galeopsis speciosa","species","wfo-4000015223","Mill.","Lamiaceae","","",NA,"Galeopsis","","speciosa","","species","Valid","Gard. Dict. ed. 8 : n.º 3 (1768)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Gard. Dict., ed. 8. n. 3. 1768 [16 Apr 1768]  to Gard. Dict. ed. 8 : n.º 3 (1768), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.","http://www.theplantlist.org/tpl1.1/record/kew-85436","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-85436","",FALSE,"","",""
"83","Galeopsis tetrahit L.","Galeopsis tetrahit L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,59,1,"wfo-0000968061","urn:lsid:ipni.org:names:447136-1","85443","Galeopsis tetrahit","species","wfo-4000015223","L.","Lamiaceae","","",NA,"Galeopsis","","tetrahit","","species","Valid","Sp. Pl. : 579 (1753)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 579 1753  to Sp. Pl. : 579 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-85443 >The Plant Li","http://www.theplantlist.org/tpl1.1/record/kew-85443","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-85443","",FALSE,"","",""
"84","Galium mollugo subsp. erectum Syme","Galium mollugo subsp. erectum Syme",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,20,60,1,"wfo-0000969499","urn:lsid:ipni.org:names:750253-1","86839","Galium mollugo","species","wfo-4000015241","L.","Rubiaceae","","",NA,"Galium","","mollugo","","species","Valid","Sp. Pl. : 107 (1753)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 1: 107. 1753 [1 May 1753]  to Sp. Pl. : 107 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-86","http://www.theplantlist.org/tpl1.1/record/kew-86839","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-86839","",FALSE,"","",""
"85","Galium spurium subsp. vaillantii","Galium spurium subsp. vaillantii (DC.) Gaudin. ",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,NA,61,1,"wfo-0000970245","urn:lsid:ipni.org:names:77168475-1","87557","Galium spurium  subsp. spurium","subspecies","wfo-0000970236","","Rubiaceae","","",NA,"Galium","","spurium","spurium","subspecies","Valid","Unknown","Accepted","","",NA,"Source in seed data: wcs Updated taxonomicStatus from Synonym to Accepted, information provided by Alan E. on email Jun. 03 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-87557 >The Plant List v.1.1.</a> Origina","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77168475-1","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-87557","",TRUE,"Synonym","wfo-0000970249","Galium spurium subsp. vaillantii"
"86","Galium verum L.","Galium verum L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,7,62,1,"wfo-0000970601","urn:lsid:ipni.org:names:77168479-1","87902","Galium verum  subsp. verum","subspecies","wfo-0000970562","","Rubiaceae","","",NA,"Galium","","verum","verum","subspecies","Valid","Unknown","Accepted","","",NA,"Source in seed data: wcs Updated taxonomicStatus from Synonym to Accepted, information provided by Alan E. on email Jun. 03 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-87902 >The Plant List v.1.1.</a> Origina","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77168479-1","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-87902","",TRUE,"Synonym","wfo-0000970564","Galium verum f. album"
"87","Galium verum L.","Galium verum L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,7,62,2,"wfo-0000970562","urn:lsid:ipni.org:names:750829-1","87863","Galium verum","species","wfo-4000015241","L.","Rubiaceae","","",NA,"Galium","","verum","","species","Valid","Sp. Pl. : 107 (1753)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 107 1753  to Sp. Pl. : 107 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-87863 >The Plant Li","http://www.theplantlist.org/tpl1.1/record/kew-87863","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-87863","",TRUE,"Synonym","wfo-0001132343","Galium verum f. verum"
"88","Glechoma hederacea L.","Glechoma hederacea L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,3,63,1,"wfo-0000972872","urn:lsid:ipni.org:names:447338-1","90109","Glechoma hederacea","species","wfo-4000015729","L.","Lamiaceae","","",NA,"Glechoma","","hederacea","","species","Valid","Sp. Pl. : 578 (1753)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 578 1753  to Sp. Pl. : 578 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-90109 >The Plant Li","http://www.theplantlist.org/tpl1.1/record/kew-90109","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-90109","",FALSE,"","",""
"89","Gnaphalium uliginosum L.","Gnaphalium uliginosum L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,3,64,1,"wfo-0000007334","urn:lsid:ipni.org:names:210176-1","GCC-37E7569E-662F-418F-AA7D-A94CECBBB3A1","Gnaphalium uliginosum","species","","C.B.Clarke","Asteraceae","","",NA,"Gnaphalium","","uliginosum","","species","","Compos. Ind. 115. 1876","Unchecked","","",NA,"Source in seed data: gcc Updated namePublishedIn from Comp. Ind. 115.  to Compos. Ind. 115. 1876 , according to IPNI. Information provided by Alan E. on email Jul. 15 2020. More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/","http://www.theplantlist.org/tpl1.1/record/gcc-107085","The Asteraceaae TEN","A","gcc-107085","",FALSE,"","",""
"90","Gnaphalium uliginosum L.","Gnaphalium uliginosum L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,3,64,2,"wfo-0000038392","urn:lsid:ipni.org:names:210193-1","GCC-ACF64FB7-E69D-4046-900F-EDC1FB2867BE","Gnaphalium unionis","species","wfo-4000015882","Sch.Bip. ex Hochst.","Asteraceae","","",NA,"Gnaphalium","","unionis","","species","Valid","Flora 24(1, Intelligenzbl.): 27, no","Accepted","","",NA,"Source in seed data: gcc Update namepublishedIn from Flora 24(1, Intelligenzbl.): 27. 1841 , nomen; A. Rich. Tent. Fl. Abyss. 1: 431, in syn. to Flora 24(1, Intelligenzbl.): 27, no , information provided by Alan E. on email Jun. 07 2021 More details coul","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:210193-1","The Asteraceaae TEN","A","gcc-137119","",TRUE,"Synonym","wfo-0000045677","Gnaphalium uliginosum"
"91","Gnaphalium uliginosum L.","Gnaphalium uliginosum L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,3,64,3,"wfo-0000075561","urn:lsid:ipni.org:names:210174-1","GCC-D05507F4-B2B1-48F8-8B89-3BBC98C538A4","Gnaphalium uliginosum","species","wfo-4000015882","L.","Asteraceae","","",NA,"Gnaphalium","","uliginosum","","species","Valid","Sp. Pl. : 856 (1753)","Accepted","","",NA,"Source in seed data: gcc Update namepublishedIn from Sp. Pl.: 856 (1753)  to Sp. Pl. : 856 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/gcc-32241 >The Plant","http://www.theplantlist.org/tpl1.1/record/gcc-32241","The Asteraceaae TEN","A","gcc-32241","",FALSE,"","",""
"92","Heracleum persicum Desf.","Heracleum persicum Desf.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,6,65,1,"wfo-0000720170","urn:lsid:ipni.org:names:843131-1","973336","Heracleum persicum","species","wfo-4000017527","Desf. ex Fisch., C.A.Mey. & Avé-Lall.","Apiaceae","","",NA,"Heracleum","","persicum","","species","Valid","Index Seminum (LE, Petropolitanus) 7: 50 (1841)","Accepted","","",NA,"Source in seed data: cmp Update namepublishedIn from Index Seminum [St.Petersburg (Petropolitanus)] vii. 50 (1841).  to Index Seminum (LE, Petropolitanus) 7: 50 (1841), information provided by Alan E. on email Jun. 07 2021 More details could be found in ","http://www.theplantlist.org/tpl1.1/record/kew-2846111","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-2846111","",FALSE,"","",""
"93","Hordeum jubatum L.","Hordeum jubatum L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,8,66,1,"wfo-0000874960","urn:lsid:ipni.org:names:278271-2","419476","Hordeum pubiflorum","species","wfo-4000018271","Hook.f. in Hook.","Poaceae","","",NA,"Hordeum","","pubiflorum","","species","Valid","Fl. Antarct. : 388 (1847)","Accepted","","",NA,"Source in seed data: wcs Updated scientificnameAuthorship from Hook.f. to Hook.f. in Hook., information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-419476 >The Plant List ","http://www.theplantlist.org/tpl1.1/record/kew-419476","The Poaceae TEN","A","kew-419476","",TRUE,"Synonym","wfo-0000874836","Hordeum jubatum f. viride"
"94","Hyoscyamus niger L.","Hyoscyamus niger L.",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0,FALSE,FALSE,10,67,1,"wfo-0001021850","urn:lsid:ipni.org:names:100187-3","10980","Hyoscyamus niger","species","wfo-4000018727","L.","Solanaceae","","",NA,"Hyoscyamus","","niger","","species","Valid","Sp. Pl. 1: 179. 1753.","Accepted","","",NA,"Source in seed data: SolanaceaeSource.org Update name from Solanaceae, information provided by Alan E. on email Jun. 07 2021","http://solanaceaesource.org/solanaceae/hyoscyamus-niger","The Solanaceae TEN","A","sol-02700","",TRUE,"Synonym","wfo-0001021853","Hyoscyamus niger var. annuus"
"95","Juncus bufonius L.","Juncus bufonius L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,9,68,1,"wfo-0000776030","urn:lsid:ipni.org:names:442769-1","314576","Juncus bufonius","species","wfo-4000019671","L.","Juncaceae","","",NA,"Juncus","","bufonius","","species","Valid","Sp. Pl. 1: 328. 1753 [1 May 1753]","Accepted","","",NA,"Source in seed data: iopi Updated namepublishedIn from Sp. Pl. 328 1753  to Sp. Pl. 1: 328. 1753 [1 May 1753] , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-314","http://www.theplantlist.org/tpl1.1/record/kew-314576","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-314576","",TRUE,"Synonym","wfo-0000776032","Juncus bufonius f. alpinus"
"96","Juncus bufonius L.","Juncus bufonius L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,9,68,2,"wfo-0000776030","urn:lsid:ipni.org:names:442769-1","314576","Juncus bufonius","species","wfo-4000019671","L.","Juncaceae","","",NA,"Juncus","","bufonius","","species","Valid","Sp. Pl. 1: 328. 1753 [1 May 1753]","Accepted","","",NA,"Source in seed data: iopi Updated namepublishedIn from Sp. Pl. 328 1753  to Sp. Pl. 1: 328. 1753 [1 May 1753] , information provided by Alan E. on email Oct. 12 2020 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-314","http://www.theplantlist.org/tpl1.1/record/kew-314576","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-314576","",TRUE,"Synonym","wfo-0000776063","Juncus bufonius var. laxus"
"97","Juncus bufonius L.","Juncus bufonius L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,9,68,3,"wfo-0000776471","urn:lsid:ipni.org:names:442978-1","315025","Juncus foliosus","species","wfo-4000019671","Desf.","Juncaceae","","",NA,"Juncus","","foliosus","","species","Valid","Fl. Atlant. 1: 315 (1798)","Accepted","","",NA,"Source in seed data: iopi Update namepublishedIn from Fl. Atlant. 1: 315, t. 92. 1798  to Fl. Atlant. 1: 315 (1798), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/ke","http://www.theplantlist.org/tpl1.1/record/kew-315025","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-315025","",TRUE,"Synonym","wfo-0000776064","Juncus bufonius var. major"
"98","Lamium album L.","Lamium album L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,10,69,1,"wfo-0000222425","urn:lsid:ipni.org:names:448792-1","107372","Lamium album","species","wfo-4000020496","L.","Lamiaceae","","",NA,"Lamium","","album","","species","Valid","Sp. Pl. : 579 (1753)","Accepted","","",NA,"Source in seed data: wcs Update namepublishedIn from Sp. Pl. 2: 579. 1753 [1 May 1753]  to Sp. Pl. : 579 (1753), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-10","http://www.theplantlist.org/tpl1.1/record/kew-107372","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-107372","",TRUE,"Synonym","wfo-0000803891","Lamium album var. roseum"
"99","Lamium album L.","Lamium album L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,10,69,2,"wfo-0001323454","urn:lsid:ipni.org:names:1003784-1","1003784-1","Lamium album f. barbatum","form","","(Siebold & Zucc.) Y.S.Kim & S.J.Park","Lamiaceae","","",NA,"Lamium","","album","barbatum","form","","Korean J. Pl. Taxon. 25(2): 114 (1995):.","Unchecked","","",NA,"Source in seed data: ipni Updated majorGroup from  to A, information provided by Alan E. on email Mar 08 2021","","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","","",FALSE,"","",""
"100","Lamium purpureum L.","Lamium purpureum L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,12,70,1,"wfo-0000222646","urn:lsid:ipni.org:names:77189956-1","107577","Lamium purpureum  var. incisum","variety","wfo-0000222642","(Willd.) Pers.","Lamiaceae","","",NA,"Lamium","","purpureum","incisum","variety","Valid","Syn. Pl. 2: 122 (1806)","Accepted","","wfo-0000222556",NA,"Source in seed data: wcs Update namepublishedIn from Syn. Pl. 2: 122 1806  to Syn. Pl. 2: 122 (1806), information provided by Alan E. on email Jun. 07 2021 More details could be found in <a href=http://www.theplantlist.org/tpl1.1/record/kew-107577 >The P","http://www.theplantlist.org/tpl1.1/record/kew-107577","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","kew-107577","",FALSE,"","",""
"101","Lamium purpureum L.","Lamium purpureum L.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,FALSE,FALSE,12,70,2,"wfo-1200018114","urn:lsid:ipni.org:names:77281806-1","","Lamium purpureum var. integrum","variety","","Gray","Lamiaceae","","",NA,"Lamium","","purpureum","integrum","variety","","Nat. Arr. Brit. Pl. 2: 375. 1822","Unchecked","","",NA,"","","World Checklist of Vascular Plants. Facilitated by the Royal Botanic Gardens, Kew.","A","","",FALSE,"","",""
