"scientificName","speciesKey"
"hieracium pauradenium ósk.",4253220
"hieracium parviglandulosum h.lindb.",4253402
"hieracium oxyphyllum rehmann",4254579
"hieracium oxydon fr., 1862",4254622
"hieracium opsianthum (dahlst.) roffey, 1925",4255051
"hieracium oligogonium johanss. & sam.",4255292
"hieracium obovalifrons folin",4255788
"asplenium ×lingelsheimii seymann",4256710
"asplenium ×pagesii litard.",4256784
"asplenium lucidum g.forst.",4257376
"asplenium affine sw.",4257449
"asplenium ×brissaginense d.e.mey.",4258051
"asplenophyllitis jacksonii alston",4258277
"asplenium ×souchei litard.",4258460
"tilia ×moltkei späth",4260680
"tilia maximowicziana shiras.",4260916
"tilia kiusiana makino & shiras. ex shiras.",4261310
"tilia ×haynaldiana simonk.",4261638
"entelea arborescens r.br.",4261683
"tilia ×flaccida host ex bayer",4261949
"artemisia krushiana bess",4273906
"ctenis falcata lindley & hutton, 1834",4921554
"retitriletes austroclavatidites döring et al., 1963",4922054
"baiera gracilis (bean, 1843)",4922128
"dictyophyllum rugosum lindley & hutton, 1834",4922458
"quercus goepperti lesquereux, 1878",4924907
"aralia spinulosa b.s.williams",4924960
"ipomoea insignis andrews",4927144
"rhus potaninii maxim.",4928889
"salvia forskahlii l.",4931080
"asphodelus cerasiferus j.gay",4931269
"dianthus semenovii (regel & herder) vierh.",4931630
"festuca novae-zelandiae (hack.) cockayne",4932319
"bromus sewerzowii regel",4932851
"erodium reichardii (murray) dc.",4934109
"lomelosia palaestina (l.) raf.",4934473
"gentiana rostanii reut. ex verlot",4934484
"fraxinus holotricha koehne",4938348
"×crataegomespilus dardari simon-louis",4938559
"osteomeles schweriniae var. microphylla rehder & e.h.wilson",4938587
"mondia whitei (hook.fil.) skeels",4940092
"selaginella filiciana spring",4940392
"laurus princeps heer, 1856",4940799
"mauldinia bohemica ecklund & kvacek, 1998",4941741
"pseudocycas saportae holden, 1914",4980951
"pseudocycas roemeri holden, 1914",4980978
"fokienia ravenscragensis mciver & basinger, 1990",4981040
"populus glandulifera heer, 1856",4981987
"keratosperma allenbyense cevalloz-ferriz & stockey, 1988",4982275
"platanus guillelmae göppert, 1852",4982286
"neuropteris rectinervis jongmans, 1937",4983573
"rhacopteris subcuneata bell, 1948",4983735
"polypodium saximontanum windham",5274969
"aspidium trifoliatum (l.) sw.",5275160
"tectaria heracleifolia (willd.) underw.",5275164
"pteris macroptera link",5275403
"pteris tripartita sw.",5275407
"pteris denticulata sw.",5275414
"pellaea brachyptera (t.moore) baker",5275437
"welwitschia mirabilis hook.f.",5275521
"zamia integrifolia l.f.",5284049
"zamia skinneri warsz. ex a.dietr.",5284180
"cunninghamia konishii hayata",5284275
"agathis robusta (c.moore ex f.muell.) f.m.bailey",5284418
"picea asperata var. retroflexa (mast.) w.c.cheng",5284876
"pinus ponderosa subsp. arizonica (engelm.) e.murray",5285094
"pinus densata mast.",5285192
"pinus tabuliformis var. henryi (mast.) c.t.kuan",5285197
"pinus longaeva d.k.bailey",5285258
"pinus cembroides var. monophylla (torr. & frém.) voss",5285501
"pinus elliottii engelm.",5285777
"podocarpus decumbens n.e.gray",5285906
"podocarpus latifolius (thunb.) r.br. ex mirb.",5285951
"podocarpus neriifolius d.don",5286088
"podocarpus spinulosus (sm.) r.br. ex mirb.",5286109
"dacrydium cupressinum sol. ex g.forst.",5286163
"brocchinia tatei l.b.sm.",5287575
"vriesea carinata wawra",5289330
"typha grossheimii pobed.",5289491
"chloris verticillata nutt.",5289621
"lepturus repens (g.forst.) r.br.",5289637
"microstegium vimineum (trin.) a.camus",5289808
"erianthus strictus baldwin",5289887
"digitaria setigera roth",5289961
"alopecurus creticus trin.",5290082
"olyra latifolia l.",5290105
"phragmites karka (retz.) trin. ex steud.",5290154
"elymus ×maltei bowden",5290302
"fimbristylis hispidula (vahl) kunth",5292456
"phoenix theophrasti greuter",5293186
"smilax microphylla c.h.wright",5295023
"smilax discotis warb.",5295458
"smilax davidiana a.dc.",5295611
"paris japonica (franch. & sav.) franch.",5295891
"tritoniopsis lata (l.bolus) g.j.lewis",5296455
"dierama pendulum (l.f.) baker",5296518
"dierama pulcherrimum (hook.f.) baker",5296524
"dierama dracomontanum hilliard",5296538
"dierama erectum hilliard",5296542
"dierama luteoalbidum i.verd.",5296551
"libertia sessiliflora (poepp.) skottsb.",5296870
"ixia lutea (ker gawl.) baker",5296935
"ixia viridiflora lam.",5296998
"watsonia aletroides (burm.f.) ker gawl.",5297788
"watsonia pillansii l.bolus",5297846
"iris curvifolia y.t.zhao",5297991
"iris planifolia (mill.) fiori & paol.",5298424
"iris willmottiana foster",5298578
"iris ×binata schur",5298710
"iris tectorum maxim.",5298774
"iris benacensis a.kern. ex stapf",5298789
"iris henryi baker",5298899
"iris tridentata pursh",5298941
"iris longipetala herb.",5299061
"iris pseudopumila tineo",5299111
"iris tenuis s.watson",5299156
"iris ×robusta e.s.anderson",5299157
"tulipa heterophylla (regel) baker",5299512
"tulipa vvedenskyi botschantz.",5299653
"gagea divaricata regel",5300034
"fritillaria pontica wahlenb.",5300560
"fritillaria tachengensis x.z.duan & x.j.zheng",5300576
"fritillaria pluriflora torr. ex benth.",5300691
"fritillaria thunbergii miq.",5300784
"fritillaria involucrata all.",5300816
"potamogeton ×hagstroemii a.bennett",5301170
"roscoea tibetica batalin",5301295
"alpinia purpurata (vieill.) k.schum.",5301960
"alpinia zerumbet (pers.) b.l.burtt & r.m.sm.",5301979
"alpinia officinarum hance",5302199
"cautleya spicata (sm.) baker",5302421
"thalia geniculata l.",5303044
"callisia warszewicziana (kunth & c.d.bouché) d.r.hunt",5303451
"callisia grandiflora donn.sm.",5303587
"semele androgyna (l.) kunth",5303763
"tupistra ensifolia f.t.wang & tang",5303899
"paradisea lusitanica (cout.) samp.",5304341
"dracaena mannii baker",5304652
"bulbine frutescens (l.) willd.",5304927
"kniphofia northiae baker",5305088
"kniphofia brachystachya (zahlbr.) codd",5305098
"kniphofia laxiflora kunth",5305131
"kniphofia ensifolia baker",5305139
"kniphofia hirsuta codd",5305146
"dianella nigra colenso",5305214
"epidendrum variegatum sw.",5308211
"dendrobium fimbriatum hook.",5308651
"stelis muscifera lindl.",5309191
"phalaenopsis pulcherrima (lindl.) j.j.sm.",5310988
"lycaste aromatica (graham) lindl.",5313395
"serapias orientalis subsp. orientalis",5314779
"oncidium cristatum (lindl.) beer",5315264
"dendrobium polyanthum wall. ex lindl.",5315870
"dendrobium kingianum var. album b.s.williams",5316009
"dendrobium aphyllum (roxb.) c.e.c.fisch.",5316701
"maxillaria parviflora (poepp. & endl.) garay",5318422
"maxillaria variabilis bateman ex lindl.",5318544
"epipactis ×pupplingensis k.p.bell",5318968
"epipactis ×heterogama m.bayer",5318977
"epipactis ×gevaudanii p.delforge",5319322
"epidendrum ciliare l.",5320796
"oncidium chrysomorphum lindl.",5321999
"oncidium leucochilum bateman ex lindl.",5322066
"oncidium baueri lindl.",5322394
"oncidium cheirophorum rchb.f.",5322429
"liparis liliifolia (l.) rich. ex lindl.",5323293
"brassia signata rchb.f.",5323850
"cyrtanthus epiphyticus j.m.wood",5326079
"lycoris aurea (l'hér.) herb.",5326154
"lycoris squamigera maxim.",5326179
"clivia nobilis lindl.",5326276
"leucojum hyemale dc.",5326560
"nerine undulata (l.) herb.",5326908
"aponogeton longiplumulosus h.bruggen",5328588
"sagittaria lancifolia l.",5328895
"sagittaria subulata var. gracillima (s.watson) j.g.sm.",5329151
"najas canadensis michx.",5329317
"ottelia alismoides (l.) pers.",5329515
"alocasia macrorrhizos (l.) g.don",5329904
"wolffia gladiata hegelm.",5330060
"xanthosoma robustum schott",5330897
"viola egglestonii brainerd",5331322
"mentzelia aspera l.",5331416
"mentzelia pectinata kellogg",5331451
"betula ×avatshensis kom.",5331776
"betula fargesii franch.",5331885
"betula raddeana trautv.",5331907
"betula luminifera h.j.p.winkl.",5332182
"lithocarpus grandifolius (d.don) s.n.biswas",5332363
"castanopsis chunii w.c.cheng",5332907
"castanopsis fargesii franch.",5332927
"castanopsis sieboldii (makino) hatus.",5333015
"leucothoe davisiae torr. ex a.gray",5333362
"lyonia lucida (lam.) k.koch",5333386
"lyonia mariana (l.) d.don",5333392
"cyrilla racemiflora l.",5333448
"planchonella leptostylidifolia guillaumin",5334126
"lonicera ×muscaviensis rehder",5334255
"polygonum parryi greene",5334301
"gardenia volkensii subsp. spathulifolia (stapf & hutch.) verdc.",5335053
"crucianella gilanica trin.",5336587
"crucianella patula l.",5336628
"manettia luteorubra (vell.) benth.",5338451
"mitchella undulata siebold & zucc.",5338766
"myosotis azorica h.c.watson ex hook.",5341176
"mertensia arizonica greene",5341247
"cordia dichotoma g.forst.",5341270
"scutellaria racemosa pers.",5341322
"scutellaria ovata hill",5341334
"monarda clinopodia l.",5341398
"gilia millefoliata fisch. & c.a.mey.",5341608
"physalis cinerascens (dunal) hitchc.",5341768
"physalis walteri nutt.",5341777
"physalis hederifolia a.gray",5341807
"tephrosia virginiana (l.) pers.",5342304
"astragalus nuttallianus dc.",5343134
"astragalus paucijugus schrenk",5343170
"astragalus aksuensis bunge",5343213
"astragalus ankylotus fisch. & c.a.mey.",5343324
"astragalus karakugensis bunge",5343499
"astragalus polyceras kar. & kir.",5343570
"astragalus scopiformis ledeb.",5343596
"astragalus subulatus pall. ex m.bieb.",5343672
"astragalus ortholobus bunge",5343806
"astragalus scoparius schrenk",5343877
"astragalus koslovii b.fedtsch. & basil. ex n.ulziykh.",5343962
"astragalus melanocladus lipsky",5344181
"astragalus densiflorus kar. & kir.",5344244
"astragalus nivalis kar. & kir.",5344246
"astragalus terminalis s.watson",5344339
"astragalus diversifolius a.gray",5344476
"astragalus hemiphaca kar. & kir.",5344537
"astragalus austrosachalinensis n.s.pavlova",5344719
"astragalus beckerianus trautv.",5344894
"astragalus sinicus l.",5345082
"astragalus trichopodus var. lonchus (m.e.jones) barneby",5345103
"astragalus petropylensis bunge",5345322
"astragalus lanuginosus kar. & kir.",5345815
"astragalus angustifolius subsp. pungens (willd.) hayek",5346055
"astragalus brachycarpus m.bieb.",5346315
"astragalus lithophilus kar. & kir.",5346744
"astragalus newberryi a.gray",5346751
"astragalus griffithii benth. ex bunge",5346808
"astragalus luxurians bunge",5347085
"astragalus incanus l.",5347181
"astragalus lepsensis bunge",5347255
"astragalus albicans bong.",5347340
"hoffmannseggia glauca (ortega) eifert",5347492
"genista florida l.",5347816
"abrus precatorius l.",5348711
"lotononis hirsuta (thunb.) d.dietr.",5349413
"griffonia simplicifolia (vahl ex dc.) baill.",5349428
"anthyllis tejedensis boiss.",5352331
"anthyllis cornicina l.",5352347
"dalea cylindriceps barneby",5353231
"parosela dalea (l.) britton",5353426
"chesneya mongolica maxim.",5353644
"arachis ipaensis krapov. & w.c.greg.",5353793
"wiborgia obcordata thunb.",5353865
"chamaecytisus banaticus (griseb. & schenk) rothm.",5354575
"dorycnium graecum (l.) ser.",5354802
"ebenus pinnata aiton",5354888
"adesmia muricata (jacq.) dc.",5356215
"lathyrus gorgoni parl.",5356525
"lathyrus neurolobus boiss. & heldr.",5356536
"lathyrus ornatus torr. & a.gray",5356567
"lotus carmeli boiss.",5356819
"lotus delortii f.w.schultz",5356844
"lotus maculatus breitf.",5356893
"lotus oligoceratos desf.",5357005
"lotus dumetorum webb ex r.p.murray",5357012
"lotus japonicus (regel) k.larsen",5357027
"amorpha nana c.fraser",5357371
"inga nobilis subsp. nobilis",5357519
"inga affinis dc.",5357569
"feuilleea ingoides (rich.) kuntze",5357586
"inga sciadodendron harms",5357693
"inga disticha benth.",5357794
"trifolium globosum l.",5358692
"trifolium affine c.presl",5358699
"trifolium variegatum var. major lojac.",5358729
"trifolium monanthum a.gray",5358890
"trifolium grandiflorum schreb.",5359085
"trifolium clypeatum l.",5359174
"trifolium setiferum boiss.",5359426
"lessertia perennans (jacq.) dc.",5360006
"maackia floribunda (miq.) takeda",5360271
"oxytropis albana steven",5360920
"oxytropis krylovii schipcz.",5360952
"oxytropis rubricaudex hultén",5361083
"oxytropis imbricata kom.",5361185
"oxytropis rhizantha palib.",5361266
"oxytropis humifusa kar. & kir.",5361271
"oxytropis dichroantha schrenk",5361281
"oxytropis foucaudii gillot",5361309
"oxytropis micrantha bunge",5361398
"oxytropis bracteolata vassilcz.",5361407
"oxytropis fragilifolia n.ulziykh.",5361498
"parietaria hespera var. hespera",5361804
"pilea nummulariifolia (sw.) wedd.",5361828
"ficus altissima blume",5361907
"simmondsia chinensis (link) c.k.schneid.",5361949
"sedum niveum davidson",5362002
"sedum nevii a.gray",5362027
"crassula multicava lem.",5362058
"pyrus regelii rehder",5362764
"potentilla nevadensis boiss.",5365683
"potentilla ×leteae prodan",5365837
"potentilla detommasii ten.",5366057
"potentilla cuneata baill.",5366202
"potentilla splendens ramond, 1805",5366664
"potentilla ×macropoda soják",5366671
"potentilla ×jaeggiana siegfr. ex r.keller",5366684
"potentilla saundersiana royle",5366714
"potentilla saundersiana var. jacquemontii franch.",5366724
"potentilla ×rhipidophylla soják",5366808
"potentilla imerethica gagnidze & sokhadze",5366887
"potentilla pyrenaica ramond ex dc.",5366897
"potentilla sischanensis bunge ex lehm.",5367770
"potentilla pamiroalaica juz.",5367841
"potentilla subpalmata ledeb.",5367912
"potentilla bruceae rydb.",5368701
"potentilla ×murrayi jurtzev",5369133
"potentilla salsa kotukhov",5369244
"potentilla brevifolia nutt. ex torr. & a.gray",5369378
"potentilla serrata soják",5369406
"acaena glabra buchanan",5370805
"acaena trifida ruiz & pav.",5370812
"acaena myriophylla lindl.",5371108
"potaninia mongolica maxim.",5371208
"styrax americanus lam.",5371669
"panax japonicus (t.nees) c.a.mey.",5372238
"vitis candicans engelm. ex a.gray",5372381
"vitis rotundifolia michx.",5372394
"colubrina arborescens (mill.) sarg.",5372463
"callitriche fassettii schotsman",5372483
"salix ×gaspeensis c.k.schneid.",5372717
"salix ×cryptodonta fernald",5372877
"malcolmia chia (l.) dc.",5373187
"crambe filiformis jacq.",5373469
"crambe koktebelica (junge) n.busch",5373497
"stanleya confertiflora (b.l.rob.) t.j.howell",5373726
"pachypterygium multicaule (kar. & kir.) bunge",5374114
"isatis aleppica scop.",5374154
"isatis djurdjurae coss. & durieu",5374191
"isatis minima bunge",5374193
"isatis latisiliqua steven",5374260
"arabis carduchorum boiss.",5374916
"thellungiella halophila (c.a.mey.) o.e.schulz",5375242
"clausia kasakhorum pavlov",5375266
"isatis armena l.",5376283
"diplotaxis catholica (l.) dc.",5376351
"stroganowia intermedia kar. & kir.",5376622
"lepidium strictum (s.watson) rattan",5376643
"lepidium fasciculatum thell.",5376785
"lepidium davisii rollins",5376805
"lepidium dictyotum var. acutidens a.gray",5376920
"stroganowia sagittata kar. & kir.",5376988
"lepidium meyenii walp.",5377042
"iberis saxatilis var. coriifolia dc.",5377153
"matthiola odoratissima (m.bieb.) r.br.",5377317
"tetracme recurvata bunge",5377805
"ricinus lanceolatus thouars ex baill.",5377974
"mallotus philippensis (lam.) müll.arg.",5378605
"phyllanthus grandifolius l.",5381523
"phyllanthus serpentinus s.moore",5381749
"phyllanthus niruroides müll.arg.",5381773
"phyllanthus angustifolius (sw.) sw.",5381986
"phyllanthus juglandifolius subsp. juglandifolius",5382401
"phyllanthus amarus schumach. & thonn.",5382589
"margaritaria discoidea (baill.) g.l.webster",5383225
"nyssa aquatica l.",5383715
"epiphyllum phyllanthus (l.) haw.",5384030
"opuntia chlorotica engelm. & j.m.bigelow",5384111
"lewisia ×whiteae purdy",5384247
"amaranthus australis (a.gray) j.d.sauer",5384328
"amaranthus cannabinus (l.) sauer",5384402
"arenaria paludicola b.l.rob.",5384479
"paronychia argyrocoma (michx.) nutt.",5384697
"silene parishii s.watson",5384806
"silene bernardina s.watson",5384821
"silene platypetala otth",5384831
"polymnia canadensis l.",5385137
"asteriscus pygmaeus (dc.) coss. & durieu",5385222
"antennaria argentea (a.gray) benth.",5385471
"antennaria erigeroides greene",5385553
"erigeron filiformis spreng.",5386036
"engelmannia peristenia (raf.) goodman & c.a.lawson",5386402
"tragopogon altaicus s.a.nikitin & schischk.",5386885
"dahlia merckii lehm.",5387121
"dahlia sherffii p.d.sørensen",5387127
"dahlia excelsa benth.",5387132
"aster amellus aitch.",5387537
"jacobaea schischkiniana (sofieva) b.nord.",5388641
"felicia uliginosa (j.m.wood & m.s.evans) grau",5388899
"solidago ×bartramiana fernald",5389001
"solidago ×asperula desf.",5389049
"solidago ×erskinei b.boivin",5389143
"senecio ovatus (walter) macmill.",5390058
"anthemis wiedemanniana fisch. & c.a.mey.",5390638
"celmisia gracilenta hook.fil.",5390992
"bidens aristosa (michx.) britton",5391901
"jurinea creticola iljin",5392402
"jurinea alata (desf.) cass.",5392562
"echinops nanus bunge",5392755
"echinops sphaerocephalus sm.",5392840
"echinops graecus mill.",5392944
"acanthocephalus benthamianus regel & schmalh.",5393069
"taraxacum elatum kitam.",5393953
"taraxacum androssovii schischk.",5394134
"taraxacum platypecidium diels",5394235
"taraxacum senjavinensis jurtzev & tzvelev",5394332
"taraxacum sugawarae koidz.",5394337
"taraxacum lilacinum krasn. ex schischk.",5394366
"taraxacum pamiricum schischk.",5394419
"taraxacum woroschilovii gubanov",5394477
"taraxacum venustum koidz.",5394556
"taraxacum omissum g.e.haglund",5394567
"taraxacum monochlamydeum hand.-mazz.",5394569
"taraxacum jacuticum tzvelev",5394573
"taraxacum czukoticum jurtzev",5394584
"taraxacum lamprolepis kitag.",5394586
"taraxacum lipskyi schischk.",5394634
"taraxacum hybernum steven",5394644
"taraxacum elegans soest",5394668
"taraxacum vulpinum soest",5394671
"ligularia calthifolia maxim.",5395459
"ligularia veitchiana (hemsl.) greenm.",5395467
"ligularia deltoidea nakai",5395525
"elephantopus scaber l.",5395925
"tithonia diversifolia (hemsl.) a.gray",5396557
"tilesia baccata (l.) pruski",5400111
"eupatorium altissimum l.",5400563
"leucanthemum vulgare subsp. laciniatum (vis.) briq. & cav.",5401000
"charieis heterophylla cass.",5401165
"aster adfinis less.",5401248
"emilia coccinea (sims) g.don",5401509
"ageratum maritimum kunth",5401729
"oligochaeta minima (boiss.) briq.",5401807
"heterotheca fulcrata var. fulcrata",5401975
"heterotheca sessiliflora (nutt.) shinners",5401998
"heterotheca camporum (greene) shinners",5402008
"iva frutescens l.",5402625
"senecio alatus wall.",5402648
"eupatorium pilosum walter",5403041
"crepis ×hybrida a.kern.",5403366
"crepis rigescens diels",5403378
"crepis pleurocarpa a.gray",5403391
"barkhausia alpina (l.) dc.",5403573
"stokesia laevis (hill) greene",5403935
"saussurea sajanensis gudoschn.",5404140
"saussurea vyschinii barkalov",5404157
"saussurea tuoliensis g.m.shen",5404168
"saussurea subtriangulata kom.",5404241
"saussurea caespitans iljin",5404245
"saussurea brunneopilosa hand.-mazz.",5404319
"saussurea czichaczevii maneev & krasnob.",5404331
"saussurea mongolica (franch.) franch.",5404367
"saussurea coronata schrenk",5404432
"saussurea lipschitzii filatova",5404477
"saussurea cana ledeb.",5404504
"saussurea stella maxim.",5404523
"olearia capillaris buchanan",5405158
"kleinia neriifolia haw.",5405673
"arctotis venusta norl.",5406166
"cola nitida (vent.) schott & endl.",5406687
"ceiba pentandra (l.) gaertn.",5406697
"callirhoe involucrata (nutt. ex torr. & a.gray) a.gray",5406702
"lobelia tenuior r.br.",5408657
"lobelia andrewsii lammers",5408755
"lobelia davidii franch.",5409056
"lobelia nummularia lam.",5409107
"adenophora jasionifolia franch.",5409221
"adenophora jacutica fed.",5409335
"adenophora wulingshanica d.y.hong",5409487
"adenophora rupestris reverd.",5409589
"adenophora potaninii korsh.",5409669
"campanula arvatica lag.",5409919
"campanula macrorhiza j.gay ex a.dc.",5410375
"campanula ciliata steven",5410619
"campanula waldsteiniana schult.",5410798
"campanula lanata friv.",5410801
"campanula lyrata lam.",5411070
"campanula romanica savul.",5411146
"campanula daghestanica fomin",5411161
"campanula matritensis a.dc.",5411439
"campanula mollis l.",5411656
"symphyandra sporadum halácsy",5411689
"campanula biebersteiniana schult.",5411976
"codonopsis ovata benth.",5412905
"monopsis lutea (l.) urb.",5413022
"solenopsis laurentia (l.) c.presl",5413111
"wahlenbergia rivularis diels",5413616
"wahlenbergia albomarginata hook.",5413921
"ilex collina alexander",5414238
"ilex vomitoria aiton",5414250
"ilex ×attenuata ashe",5414253
"primula ellisiae pollard & cockerell",5414346
"spigelia gentianoides chapm. ex a.dc.",5414392
"carissa macrocarpa (eckl.) a.dc.",5414420
"sabatia angularis (l.) pursh",5414514
"collinsia verna nutt.",5414956
"pinguicula lutea walter",5415063
"hygrophila auriculata (schumach.) heine",5415352
"hygrophila polysperma (roxb.) t.anderson",5415355
"ruellia brevifolia (pohl) c.ezcurra",5415377
"ruellia humilis nutt.",5415395
"thunbergia erecta (benth.) t.anderson",5415461
"polypremum procumbens l.",5415472
"melaleuca violacea schauer",5415733
"melaleuca gibbosa labill.",5415787
"melaleuca micromera schauer",5415839
"melaleuca linariifolia sm.",5415842
"melaleuca diosmifolia andrews",5415881
"melaleuca fulgens r.br.",5415941
"melaleuca cuticularis labill.",5415958
"melaleuca thymifolia sm.",5415989
"eugenia axillaris (sw.) willd.",5416259
"eugenia brasiliensis lam.",5416882
"eugenia prasina o.berg",5417605
"darwinia citriodora (endl.) benth.",5418288
"corymbia ficifolia (f.muell.) k.d.hill & l.a.s.johnson",5418434
"astartea fascicularis (labill.) a.cunn. ex dc.",5419572
"kunzea ambigua (sm.) druce",5420044
"koelreuteria bipinnata franch.",5421179
"amyris elemifera l.",5421193
"salomonia cantoniensis lour.",5421447
"daphne ×hendersonii hodgkin ex c.d.brickell & b.mathew",5523361
"passerina corymbosa eckl. ex c.h.wright",5523473
"struthiola chrysantha licht. ex roem. & schult.",5523793
"daphne retusa hemsl.",5524090
"struthiola dodecandra (l.) druce",5524233
"struthiola ciliata (l.) lam.",5524271
"cynanchum otophyllum c.k.schneid.",5525468
"cynanchum medium k.schum.",5525669
"periploca sepium bunge",5526185
"tigridia vanhouttei (baker) espejo & lópez-ferr.",5527504
"polyspora speciosa (kochs) b.m.barthol. & t.l.ming",5528076
"eurya bolleana o.c.schmidt",5528231
"cyathea dregei kunze",5529511
"sphaeropteris quindiuensis (h.karst.) r.m.tryon",5529551
"corydalis kushiroensis fukuhara",5531043
"fumaria capitata lidén",5531056
"corydalis buschii nakai",5531114
"ilex falsani saporta & marion",5534165
"ilex macropoda miq.",5534182
"ilex centrochinensis s.y.hu",5534527
"ilex litseifolia hu & tang",5534566
"reaumuria alternifolia (labill.) britten",5535211
"cunonia capensis l.",5535290
"pachypodium lamerei drake",5535474
"kopsia fruticosa (ker gawl.) a.dc.",5536025
"carissa edulis (forssk.) vahl",5536282
"angelica multicaulis pimenov",5537603
"angelica cartilaginomarginata var. matsumurae (h.boissieu) kitag.",5537835
"pimpinella ×subnigra tzvelev",5538483
"aciphylla pinnatifida petrie",5539029
"aciphylla horrida w.r.b.oliv.",5539092
"aciphylla dobsonii hook.fil.",5539125
"cola heterophylla (p.beauv.) schott & endl.",5545555
"ptilotus macrocephalus (r.br.) poir.",5548497
"syringa japonica nakai, 1911",5549700
"victoria amazonica (poepp.) sowerby",5553148
"parrotia subaequalis (h.t.chang) r.m.hao & h.t.wei",5553945
"ruschia laxipetala l.bolus",5554150
"trichodiadema barbatum (l.) schwantes",5554303
"ruschia distans (l.bolus) l.bolus",5554821
"myriophyllum robustum hook.fil.",5555421
"tristania nereifolia r.br., 1812",5557005
"ardisia japonica (thunb.) blume",5558066
"digitalis lutea sibth. & sm.",5558970
"digitalis obscura l.",5559052
"selago flanaganii rolfe",5562408
"nemesia macrocarpa (aiton) druce",5563059
"jamesonia goudotii (hieron.) c.chr.",5566326
"grammitis moniliformis (lag. ex sw.) proctor",5566998
"saxifraga pallida wall.",5567621
"halothamnus iliensis (lipsky) botsch.",5568694
"climacoptera kasakorum (iljin) botsch.",5568812
"ficus sur forssk.",5569827
"ficus paraensis (miq) miq.",5569960
"ficus nymphaeifolia mill.",5570630
"ficus goldmanii standl.",5571045
"ficus sagittata j.koenig ex vahl",5571076
"ficus tonduzii standl.",5572425
"justicia eustachiana jacq.",5573412
"acanthus sennii chiov.",5573768
"thunbergia gibsonii s.moore",5574167
"dodonaea triquetra j.c.wendl.",5576925
"serjania longistipula radlk.",5577280
"globularia dumulosa o.schwarz",5578444
"globularia cordifolia subsp. meridionalis podp.",5578461
"salix ×versifolia wahlenb.",5581660
"salix ×pseudodoniana rouy",5582036
"salix ×plicata fr.",5582477
"salix tholeyroniana gand.",5582552
"salix ×pischpekensis e.l.wolf",5582563
"salix ×tephrocarpa wimm.",5582611
"salix ×taylorii rech.f.",5582702
"salix ×leiophylla a.camus & e.g.camus",5582714
"salix ×multidentata t.e.díaz & llamas",5582914
"salix ×vorobievii korkina",5583302
"salix pedicellata desf.",5583320
"salix wallichiana f. longistyla c.f.fang",5583396
"salix ×parviflora host",5583476
"salix ×bifida wulfen",5583720
"salix ×margarita f.b.white",5583799
"salix ×margaretae seemen",5583807
"salix songarica andersson",5583866
"salix gilgiana seemen",5583873
"salix ×sobrina f.b.white",5583901
"salix ×dalecarlica rouy",5583910
"salix ×calliantha jos.kern.",5583957
"silene choulettii coss.",5584551
"silene reinwardtii roth",5584629
"silene ayachica humbert",5585308
"silene fruticulosa sieber ex otth",5585534
"gypsophila spathulifolia (fisch. & c.a.mey.) fenzl",5585986
"lychnis nemoralis heuff. ex rchb.",5587280
"colobanthus quitensis (kunth) bartl.",5588218
"gloxinia gymnostoma griseb.",5589275
"evodia ruticarpa (a.juss.) hook.f. & thomson",5594365
"coleonema album (thunb.) bartl. & h.l.wendl.",5594432
"chironia linoides l.",5595755
"swertia connata schrenk",5596295
"swertia pulchella var. elegans c.b.clarke",5596405
"potentilla ×tonguei w.h.baxter",5598415
"lonicera setifera franch.",5598647
"lonicera zeravshanica pojark.",5598797
"lonicera iberica m.bieb.",5599098
"lonicera kungeana k.s.hao",5599190
"blakea rosea (ruiz & pav.) d.don",5600155
"colubrina pubescens kurz",5603090
"thymus ×rapaicsii ronniger",5605659
"plectranthus ornatus codd",5605775
"lycopus cavaleriei h.lév.",5605804
"thymus levitskyi prob.",5606537
"thymus flagellicaulis a.kern.",5607070
"thymus doerfleri ronniger",5607213
"thymus argaeus (fisch. & c.a.mey.) boiss. & balansa",5607734
"scutellaria viscidula bunge",5607891
"scutellaria ternejica prob.",5608039
"lallemantia royleana (benth.) benth.",5608176
"scutellaria prostrata jacquem. ex benth.",5608452
"galeopsis ×polychroma beck",5608474
"thymus acinos brot. ex steud., 1841",5608535
"hyssopus latilabiatus c.y.wu & h.w.li",5609223
"nepeta prattii h.lév.",5609887
"calamintha foliosa opiz",5610480
"nepeta densiflora kar. & kir.",5610605
"robinia margarettae ashe",5611451
"cytisus ×kewensis bean",5611970
"pteris argyraea t.moore",5613687
"pteris preussii hieron.",5614176
"pera bicolor (klotzsch) müll.arg.",5614965
"hepatica ×media simonk.",5616039
"sida trichopoda f.muell.",5617249
"sida alnifolia l.",5617272
"sida cerradoensis krapov.",5619128
"selenicereus chrysocardius (alexander) kimnach",5621256
"mammillaria cowperae shurly",5625840
"gastrolobium celsianum (lem.) g.chandler & crisp",5628000
"astragalus melanocephalus boiss.",5629332
"lotus unifoliatus benth., 1836",5631590
"astragalus capillatus maassoumi",5631630
"protea eximia (knight) fourc.",5637779
"primula infecta (kress) landolt",5640621
"primula ×facchinii schott",5640781
"primula allionii loisel.",5641135
"primula kisoana miq.",5641176
"primula ×vallarsae prosser & scorteg.",5641358
"primula heterochroma stapf",5641725
"primula grandis trautv.",5641847
"potamogeton ×grovesii dandy & g.taylor",5642061
"potamogeton oxyphyllus miq.",5642125
